SecurityID,Date,Time,SecurityIDSource,SecurityType,Index,SourceType,Type,Price,Qty,BSFlag,BuyNo,SellNo,ApplSeqNum,ChannelNo
300459.SZ,2022.01.10,09:15:00.660,XSHE,StockType,65177,0,2,64100,600,2,0,0,65177,2013
000683.SZ,2022.01.10,09:15:00.660,XSHE,StockType,65200,0,2,93200,100,1,0,0,65200,2013
000683.SZ,2022.01.10,09:15:00.660,XSHE,StockType,65201,0,2,93200,1500,1,0,0,65201,2013
300459.SZ,2022.01.10,09:15:00.660,XSHE,StockType,65281,0,2,54800,3000,2,0,0,65281,2013
300459.SZ,2022.01.10,09:15:00.660,XSHE,StockType,65283,0,2,64100,300,2,0,0,65283,2013
300459.SZ,2022.01.10,09:15:00.660,XSHE,StockType,65289,0,2,48500,800,1,0,0,65289,2013
000683.SZ,2022.01.10,09:15:00.660,XSHE,StockType,65321,0,2,84700,100,1,0,0,65321,2013
300459.SZ,2022.01.10,09:15:00.660,XSHE,StockType,65356,0,2,55100,10000,2,0,0,65356,2013
002822.SZ,2022.01.10,09:15:00.660,XSHE,StockType,65358,0,2,66900,2300,2,0,0,65358,2013
002694.SZ,2022.01.10,09:15:00.660,XSHE,StockType,65417,0,2,72200,2000,2,0,0,65417,2013
300459.SZ,2022.01.10,09:15:00.660,XSHE,StockType,65510,0,2,62000,39900,2,0,0,65510,2013
002694.SZ,2022.01.10,09:15:00.660,XSHE,StockType,65525,0,2,72200,2500,1,0,0,65525,2013
002694.SZ,2022.01.10,09:15:00.660,XSHE,StockType,65548,0,2,65600,2000,1,0,0,65548,2013
002694.SZ,2022.01.10,09:15:00.660,XSHE,StockType,65551,0,2,65600,400,1,0,0,65551,2013
000587.SZ,2022.01.10,09:15:00.660,XSHE,StockType,65552,0,2,17100,40000,1,0,0,65552,2013
300459.SZ,2022.01.10,09:15:00.660,XSHE,StockType,65587,0,2,60400,3000,2,0,0,65587,2013
300459.SZ,2022.01.10,09:15:00.660,XSHE,StockType,65588,0,2,59400,2000,2,0,0,65588,2013
000683.SZ,2022.01.10,09:15:00.670,XSHE,StockType,65632,0,2,87800,300,2,0,0,65632,2013
300593.SZ,2022.01.10,09:15:00.670,XSHE,StockType,65635,0,2,530000,200,2,0,0,65635,2013
300057.SZ,2022.01.10,09:15:00.670,XSHE,StockType,65757,0,2,95900,1700,2,0,0,65757,2013
000587.SZ,2022.01.10,09:15:00.670,XSHE,StockType,65795,0,2,17400,15000,1,0,0,65795,2013
002694.SZ,2022.01.10,09:15:00.670,XSHE,StockType,65850,0,2,72200,2100,1,0,0,65850,2013
300459.SZ,2022.01.10,09:15:00.670,XSHE,StockType,65932,0,2,60000,1000,2,0,0,65932,2013
002694.SZ,2022.01.10,09:15:00.670,XSHE,StockType,65968,0,2,65600,1600,1,0,0,65968,2013
002694.SZ,2022.01.10,09:15:00.670,XSHE,StockType,65979,0,2,72200,100,1,0,0,65979,2013
000683.SZ,2022.01.10,09:15:00.670,XSHE,StockType,66010,0,2,91300,300,2,0,0,66010,2013
000587.SZ,2022.01.10,09:15:00.670,XSHE,StockType,66016,0,2,17400,13800,1,0,0,66016,2013
000683.SZ,2022.01.10,09:15:00.670,XSHE,StockType,66071,0,2,80000,3000,1,0,0,66071,2013
002694.SZ,2022.01.10,09:15:00.670,XSHE,StockType,66100,0,2,72200,300,1,0,0,66100,2013
000683.SZ,2022.01.10,09:15:00.670,XSHE,StockType,66113,0,2,84700,100,2,0,0,66113,2013
002694.SZ,2022.01.10,09:15:00.670,XSHE,StockType,66134,0,2,72200,200,2,0,0,66134,2013
002694.SZ,2022.01.10,09:15:00.670,XSHE,StockType,66140,0,2,65400,3000,1,0,0,66140,2013
002694.SZ,2022.01.10,09:15:00.670,XSHE,StockType,66155,0,2,72200,300,1,0,0,66155,2013
000683.SZ,2022.01.10,09:15:00.670,XSHE,StockType,66157,0,2,80600,500,1,0,0,66157,2013
002694.SZ,2022.01.10,09:15:00.670,XSHE,StockType,66177,0,2,72200,3100,1,0,0,66177,2013
300459.SZ,2022.01.10,09:15:00.670,XSHE,StockType,66211,0,2,56800,1000,2,0,0,66211,2013
000683.SZ,2022.01.10,09:15:00.680,XSHE,StockType,66306,0,2,87000,800,2,0,0,66306,2013
002694.SZ,2022.01.10,09:15:00.680,XSHE,StockType,66328,0,2,65600,200,1,0,0,66328,2013
002694.SZ,2022.01.10,09:15:00.680,XSHE,StockType,66379,0,2,65600,100,1,0,0,66379,2013
300459.SZ,2022.01.10,09:15:00.680,XSHE,StockType,66395,0,2,54000,1000,2,0,0,66395,2013
300459.SZ,2022.01.10,09:15:00.680,XSHE,StockType,66396,0,2,54500,1000,2,0,0,66396,2013
300765.SZ,2022.01.10,09:15:00.680,XSHE,StockType,66397,0,2,157000,100,1,0,0,66397,2013
300459.SZ,2022.01.10,09:15:00.680,XSHE,StockType,66407,0,2,55000,1000,2,0,0,66407,2013
300459.SZ,2022.01.10,09:15:00.680,XSHE,StockType,66409,0,2,55500,1000,2,0,0,66409,2013
000587.SZ,2022.01.10,09:15:00.680,XSHE,StockType,66416,0,2,16600,700,1,0,0,66416,2013
002694.SZ,2022.01.10,09:15:00.680,XSHE,StockType,66446,0,2,72200,2100,1,0,0,66446,2013
300459.SZ,2022.01.10,09:15:00.680,XSHE,StockType,66519,0,2,55600,500,2,0,0,66519,2013
000587.SZ,2022.01.10,09:15:00.680,XSHE,StockType,66574,0,2,17400,44600,1,0,0,66574,2013
300459.SZ,2022.01.10,09:15:00.680,XSHE,StockType,66685,0,2,58500,4900,2,0,0,66685,2013
002694.SZ,2022.01.10,09:15:00.680,XSHE,StockType,66697,0,2,72200,100,1,0,0,66697,2013
000683.SZ,2022.01.10,09:15:00.680,XSHE,StockType,66703,0,2,83000,1400,1,0,0,66703,2013
000683.SZ,2022.01.10,09:15:00.680,XSHE,StockType,66785,0,2,84300,500,2,0,0,66785,2013
002822.SZ,2022.01.10,09:15:00.680,XSHE,StockType,66876,0,2,62900,2000,2,0,0,66876,2013
002822.SZ,2022.01.10,09:15:00.680,XSHE,StockType,66878,0,2,61000,1000,2,0,0,66878,2013
002822.SZ,2022.01.10,09:15:00.680,XSHE,StockType,66879,0,2,65500,1000,2,0,0,66879,2013
000683.SZ,2022.01.10,09:15:00.680,XSHE,StockType,66890,0,2,93200,2100,2,0,0,66890,2013
300459.SZ,2022.01.10,09:15:00.680,XSHE,StockType,66963,0,2,59000,1000,2,0,0,66963,2013
300459.SZ,2022.01.10,09:15:00.680,XSHE,StockType,66964,0,2,57000,500,2,0,0,66964,2013
300459.SZ,2022.01.10,09:15:00.680,XSHE,StockType,66966,0,2,61000,500,2,0,0,66966,2013
002694.SZ,2022.01.10,09:15:00.680,XSHE,StockType,66971,0,2,70100,600,1,0,0,66971,2013
000683.SZ,2022.01.10,09:15:00.690,XSHE,StockType,67009,0,2,89800,3000,2,0,0,67009,2013
300459.SZ,2022.01.10,09:15:00.690,XSHE,StockType,67047,0,2,42800,300,1,0,0,67047,2013
000587.SZ,2022.01.10,09:15:00.690,XSHE,StockType,67139,0,2,17400,420000,1,0,0,67139,2013
000587.SZ,2022.01.10,09:15:00.690,XSHE,StockType,67147,0,2,17400,75000,1,0,0,67147,2013
002822.SZ,2022.01.10,09:15:00.690,XSHE,StockType,67160,0,2,67100,2000,2,0,0,67160,2013
002822.SZ,2022.01.10,09:15:00.690,XSHE,StockType,67196,0,2,60700,900,1,0,0,67196,2013
002694.SZ,2022.01.10,09:15:00.690,XSHE,StockType,67215,0,2,72100,400,1,0,0,67215,2013
000683.SZ,2022.01.10,09:15:00.690,XSHE,StockType,67257,0,2,83800,2000,1,0,0,67257,2013
002694.SZ,2022.01.10,09:15:00.690,XSHE,StockType,67294,0,2,72200,100,1,0,0,67294,2013
000683.SZ,2022.01.10,09:15:00.690,XSHE,StockType,67327,0,2,91200,100,2,0,0,67327,2013
000683.SZ,2022.01.10,09:15:00.690,XSHE,StockType,67330,0,2,76200,10000,1,0,0,67330,2013
000683.SZ,2022.01.10,09:15:00.690,XSHE,StockType,67331,0,2,76300,3000,1,0,0,67331,2013
000683.SZ,2022.01.10,09:15:00.690,XSHE,StockType,67332,0,2,76400,2000,1,0,0,67332,2013
000683.SZ,2022.01.10,09:15:00.690,XSHE,StockType,67333,0,2,76500,1500,1,0,0,67333,2013
002694.SZ,2022.01.10,09:15:00.690,XSHE,StockType,67373,0,2,67000,200,1,0,0,67373,2013
000683.SZ,2022.01.10,09:15:00.690,XSHE,StockType,67427,0,2,84500,1000,2,0,0,67427,2013
000683.SZ,2022.01.10,09:15:00.690,XSHE,StockType,67458,0,2,82500,5000,1,0,0,67458,2013
000683.SZ,2022.01.10,09:15:00.690,XSHE,StockType,67459,0,2,81000,3000,1,0,0,67459,2013
000683.SZ,2022.01.10,09:15:00.690,XSHE,StockType,67467,0,2,82800,2000,1,0,0,67467,2013
000683.SZ,2022.01.10,09:15:00.690,XSHE,StockType,67476,0,2,90000,1600,2,0,0,67476,2013
000683.SZ,2022.01.10,09:15:00.690,XSHE,StockType,67499,0,2,85500,4400,2,0,0,67499,2013
000683.SZ,2022.01.10,09:15:00.690,XSHE,StockType,67500,0,2,86800,4400,2,0,0,67500,2013
002694.SZ,2022.01.10,09:15:00.690,XSHE,StockType,67532,0,2,72200,200,1,0,0,67532,2013
000683.SZ,2022.01.10,09:15:00.700,XSHE,StockType,67554,0,2,83300,500,2,0,0,67554,2013
300057.SZ,2022.01.10,09:15:00.700,XSHE,StockType,67555,0,2,94800,1000,2,0,0,67555,2013
300765.SZ,2022.01.10,09:15:00.700,XSHE,StockType,67578,0,2,171600,1000,2,0,0,67578,2013
000683.SZ,2022.01.10,09:15:00.700,XSHE,StockType,67590,0,2,90700,1000,2,0,0,67590,2013
000683.SZ,2022.01.10,09:15:00.700,XSHE,StockType,67601,0,2,93000,1000,2,0,0,67601,2013
002822.SZ,2022.01.10,09:15:00.700,XSHE,StockType,67682,0,2,60700,500,2,0,0,67682,2013
000683.SZ,2022.01.10,09:15:00.700,XSHE,StockType,67714,0,2,90000,8000,2,0,0,67714,2013
002694.SZ,2022.01.10,09:15:00.700,XSHE,StockType,67717,0,2,65600,2200,1,0,0,67717,2013
000587.SZ,2022.01.10,09:15:00.700,XSHE,StockType,67725,0,2,17400,50000,1,0,0,67725,2013
300765.SZ,2022.01.10,09:15:00.700,XSHE,StockType,67729,0,2,169800,500,2,0,0,67729,2013
002822.SZ,2022.01.10,09:15:00.700,XSHE,StockType,67786,1,1,0,500,2,0,57413,67786,2013
002694.SZ,2022.01.10,09:15:00.700,XSHE,StockType,67854,0,2,72200,2000,1,0,0,67854,2013
002694.SZ,2022.01.10,09:15:00.700,XSHE,StockType,67903,0,2,72200,800,1,0,0,67903,2013
002694.SZ,2022.01.10,09:15:00.700,XSHE,StockType,67952,0,2,64300,800,1,0,0,67952,2013
002694.SZ,2022.01.10,09:15:00.700,XSHE,StockType,67957,0,2,63300,1000,1,0,0,67957,2013
002694.SZ,2022.01.10,09:15:00.700,XSHE,StockType,67958,0,2,61600,1000,1,0,0,67958,2013
002694.SZ,2022.01.10,09:15:00.700,XSHE,StockType,67959,0,2,60300,1000,1,0,0,67959,2013
300057.SZ,2022.01.10,09:15:00.700,XSHE,StockType,67970,0,2,91200,500,1,0,0,67970,2013
002694.SZ,2022.01.10,09:15:00.700,XSHE,StockType,68071,0,2,65600,200,1,0,0,68071,2013
000683.SZ,2022.01.10,09:15:00.700,XSHE,StockType,68126,0,2,84500,400,1,0,0,68126,2013
300459.SZ,2022.01.10,09:15:00.700,XSHE,StockType,68132,0,2,58700,3000,2,0,0,68132,2013
002694.SZ,2022.01.10,09:15:00.710,XSHE,StockType,68194,0,2,72200,1300,1,0,0,68194,2013
000683.SZ,2022.01.10,09:15:00.710,XSHE,StockType,68203,0,2,78100,10000,1,0,0,68203,2013
300459.SZ,2022.01.10,09:15:00.710,XSHE,StockType,68212,0,2,49000,500,1,0,0,68212,2013
000683.SZ,2022.01.10,09:15:00.710,XSHE,StockType,68224,0,2,88300,200,2,0,0,68224,2013
002822.SZ,2022.01.10,09:15:00.710,XSHE,StockType,68259,0,2,59000,200,1,0,0,68259,2013
002822.SZ,2022.01.10,09:15:00.710,XSHE,StockType,68260,0,2,60000,200,1,0,0,68260,2013
300459.SZ,2022.01.10,09:15:00.710,XSHE,StockType,68274,0,2,51000,4000,1,0,0,68274,2013
000683.SZ,2022.01.10,09:15:00.710,XSHE,StockType,68284,0,2,93200,16100,1,0,0,68284,2013
002694.SZ,2022.01.10,09:15:00.710,XSHE,StockType,68297,0,2,72200,700,1,0,0,68297,2013
000683.SZ,2022.01.10,09:15:00.710,XSHE,StockType,68337,0,2,89900,1000,2,0,0,68337,2013
002822.SZ,2022.01.10,09:15:00.710,XSHE,StockType,68363,0,2,63800,5000,2,0,0,68363,2013
000587.SZ,2022.01.10,09:15:00.710,XSHE,StockType,68402,0,2,17400,13000,1,0,0,68402,2013
000683.SZ,2022.01.10,09:15:00.710,XSHE,StockType,68439,0,2,91800,900,2,0,0,68439,2013
000683.SZ,2022.01.10,09:15:00.710,XSHE,StockType,68565,0,2,85600,800,2,0,0,68565,2013
301035.SZ,2022.01.10,09:15:00.720,XSHE,StockType,68692,0,2,700000,200,2,0,0,68692,2013
000683.SZ,2022.01.10,09:15:00.720,XSHE,StockType,68706,0,2,81000,5000,1,0,0,68706,2013
002694.SZ,2022.01.10,09:15:00.720,XSHE,StockType,68742,0,2,60200,300,1,0,0,68742,2013
002822.SZ,2022.01.10,09:15:00.720,XSHE,StockType,68754,0,2,65900,2000,2,0,0,68754,2013
002822.SZ,2022.01.10,09:15:00.720,XSHE,StockType,68766,0,2,64700,2000,2,0,0,68766,2013
000587.SZ,2022.01.10,09:15:00.720,XSHE,StockType,68783,0,2,17400,15500,1,0,0,68783,2013
000683.SZ,2022.01.10,09:15:00.720,XSHE,StockType,68804,0,2,80500,2000,1,0,0,68804,2013
000683.SZ,2022.01.10,09:15:00.720,XSHE,StockType,68809,0,2,79200,3000,1,0,0,68809,2013
300459.SZ,2022.01.10,09:15:00.720,XSHE,StockType,68824,0,2,50500,3000,1,0,0,68824,2013
300593.SZ,2022.01.10,09:15:00.720,XSHE,StockType,68842,0,2,461700,1000,1,0,0,68842,2013
000587.SZ,2022.01.10,09:15:00.720,XSHE,StockType,68851,0,2,17400,15500,1,0,0,68851,2013
000587.SZ,2022.01.10,09:15:00.720,XSHE,StockType,68869,0,2,17400,8100,1,0,0,68869,2013
300459.SZ,2022.01.10,09:15:00.720,XSHE,StockType,68879,0,2,60000,400,2,0,0,68879,2013
000587.SZ,2022.01.10,09:15:00.720,XSHE,StockType,69039,0,2,17400,298000,1,0,0,69039,2013
000683.SZ,2022.01.10,09:15:00.720,XSHE,StockType,69079,0,2,82200,2000,1,0,0,69079,2013
002822.SZ,2022.01.10,09:15:00.720,XSHE,StockType,69093,0,2,63500,1700,2,0,0,69093,2013
000683.SZ,2022.01.10,09:15:00.720,XSHE,StockType,69117,0,2,80000,6000,1,0,0,69117,2013
000683.SZ,2022.01.10,09:15:00.720,XSHE,StockType,69118,0,2,78800,10000,1,0,0,69118,2013
002694.SZ,2022.01.10,09:15:00.730,XSHE,StockType,69247,0,2,72200,200,1,0,0,69247,2013
300459.SZ,2022.01.10,09:15:00.730,XSHE,StockType,69253,0,2,56200,2000,2,0,0,69253,2013
000683.SZ,2022.01.10,09:15:00.730,XSHE,StockType,69270,0,2,93200,50000,2,0,0,69270,2013
002694.SZ,2022.01.10,09:15:00.730,XSHE,StockType,69273,0,2,65600,1000,1,0,0,69273,2013
002694.SZ,2022.01.10,09:15:00.730,XSHE,StockType,69274,0,2,65600,1000,1,0,0,69274,2013
000587.SZ,2022.01.10,09:15:00.730,XSHE,StockType,69339,0,2,16400,3100,1,0,0,69339,2013
000683.SZ,2022.01.10,09:15:00.730,XSHE,StockType,69401,0,2,85800,3000,2,0,0,69401,2013
300459.SZ,2022.01.10,09:15:00.730,XSHE,StockType,69416,0,2,42700,200,1,0,0,69416,2013
300459.SZ,2022.01.10,09:15:00.730,XSHE,StockType,69421,0,2,64100,200,2,0,0,69421,2013
000587.SZ,2022.01.10,09:15:00.730,XSHE,StockType,69523,0,2,17400,10000,1,0,0,69523,2013
000683.SZ,2022.01.10,09:15:00.730,XSHE,StockType,69579,0,2,79000,200,1,0,0,69579,2013
000683.SZ,2022.01.10,09:15:00.730,XSHE,StockType,69628,0,2,81300,500,2,0,0,69628,2013
000683.SZ,2022.01.10,09:15:00.730,XSHE,StockType,69632,0,2,87800,1000,2,0,0,69632,2013
300459.SZ,2022.01.10,09:15:00.730,XSHE,StockType,69697,0,2,64100,2300,2,0,0,69697,2013
300459.SZ,2022.01.10,09:15:00.730,XSHE,StockType,69698,0,2,60200,1000,2,0,0,69698,2013
300459.SZ,2022.01.10,09:15:00.730,XSHE,StockType,69700,0,2,59500,1000,2,0,0,69700,2013
000683.SZ,2022.01.10,09:15:00.730,XSHE,StockType,69707,0,2,87000,1000,2,0,0,69707,2013
000683.SZ,2022.01.10,09:15:00.730,XSHE,StockType,69715,0,2,85300,500,2,0,0,69715,2013
000683.SZ,2022.01.10,09:15:00.730,XSHE,StockType,69729,0,2,84700,200,1,0,0,69729,2013
000683.SZ,2022.01.10,09:15:00.740,XSHE,StockType,69744,0,2,91300,200,2,0,0,69744,2013
000683.SZ,2022.01.10,09:15:00.740,XSHE,StockType,69794,0,2,92900,5500,2,0,0,69794,2013
002694.SZ,2022.01.10,09:15:00.740,XSHE,StockType,69819,0,2,72200,100,1,0,0,69819,2013
002694.SZ,2022.01.10,09:15:00.740,XSHE,StockType,69872,0,2,72200,500,1,0,0,69872,2013
000683.SZ,2022.01.10,09:15:00.740,XSHE,StockType,70005,0,2,82000,100,2,0,0,70005,2013
002694.SZ,2022.01.10,09:15:00.740,XSHE,StockType,70058,0,2,72200,3500,1,0,0,70058,2013
300459.SZ,2022.01.10,09:15:00.740,XSHE,StockType,70218,0,2,55500,5000,2,0,0,70218,2013
300459.SZ,2022.01.10,09:15:00.740,XSHE,StockType,70219,0,2,56100,5000,2,0,0,70219,2013
300459.SZ,2022.01.10,09:15:00.740,XSHE,StockType,70232,0,2,53500,500,1,0,0,70232,2013
300459.SZ,2022.01.10,09:15:00.740,XSHE,StockType,70342,0,2,53400,2500,2,0,0,70342,2013
000683.SZ,2022.01.10,09:15:00.740,XSHE,StockType,70374,0,2,93200,2100,2,0,0,70374,2013
000587.SZ,2022.01.10,09:15:00.750,XSHE,StockType,70419,0,2,17400,7400,1,0,0,70419,2013
000683.SZ,2022.01.10,09:15:00.750,XSHE,StockType,70505,0,2,93000,2500,2,0,0,70505,2013
002822.SZ,2022.01.10,09:15:00.750,XSHE,StockType,70606,0,2,58300,300,1,0,0,70606,2013
002822.SZ,2022.01.10,09:15:00.750,XSHE,StockType,70618,0,2,57700,300,1,0,0,70618,2013
300057.SZ,2022.01.10,09:15:00.750,XSHE,StockType,70620,0,2,94000,3000,2,0,0,70620,2013
000683.SZ,2022.01.10,09:15:00.750,XSHE,StockType,70644,0,2,92000,2000,2,0,0,70644,2013
000683.SZ,2022.01.10,09:15:00.750,XSHE,StockType,70645,0,2,90000,2000,2,0,0,70645,2013
002694.SZ,2022.01.10,09:15:00.750,XSHE,StockType,70658,0,2,72200,4100,1,0,0,70658,2013
000587.SZ,2022.01.10,09:15:00.750,XSHE,StockType,70672,0,2,17400,40000,1,0,0,70672,2013
002822.SZ,2022.01.10,09:15:00.750,XSHE,StockType,70679,0,2,62700,1000,2,0,0,70679,2013
002822.SZ,2022.01.10,09:15:00.750,XSHE,StockType,70747,0,2,54900,1700,2,0,0,70747,2013
000683.SZ,2022.01.10,09:15:00.750,XSHE,StockType,70843,0,2,87300,500,2,0,0,70843,2013
300459.SZ,2022.01.10,09:15:00.750,XSHE,StockType,70852,0,2,59000,1300,2,0,0,70852,2013
002822.SZ,2022.01.10,09:15:00.750,XSHE,StockType,70853,0,2,58100,2700,1,0,0,70853,2013
000587.SZ,2022.01.10,09:15:00.750,XSHE,StockType,70866,0,2,16600,100,1,0,0,70866,2013
000587.SZ,2022.01.10,09:15:00.750,XSHE,StockType,70896,0,2,17400,400,2,0,0,70896,2013
300765.SZ,2022.01.10,09:15:00.750,XSHE,StockType,70903,0,2,171700,1400,2,0,0,70903,2013
300765.SZ,2022.01.10,09:15:00.750,XSHE,StockType,70904,0,2,191400,5000,2,0,0,70904,2013
000587.SZ,2022.01.10,09:15:00.750,XSHE,StockType,70906,0,2,17400,200,1,0,0,70906,2013
000683.SZ,2022.01.10,09:15:00.750,XSHE,StockType,70912,0,2,89300,200,2,0,0,70912,2013
002822.SZ,2022.01.10,09:15:00.750,XSHE,StockType,71039,0,2,58000,3100,1,0,0,71039,2013
300765.SZ,2022.01.10,09:15:00.750,XSHE,StockType,71109,0,2,181000,1000,2,0,0,71109,2013
300459.SZ,2022.01.10,09:15:00.750,XSHE,StockType,71131,0,2,64100,1600,2,0,0,71131,2013
300459.SZ,2022.01.10,09:15:00.750,XSHE,StockType,71144,0,2,60200,1700,2,0,0,71144,2013
300459.SZ,2022.01.10,09:15:00.750,XSHE,StockType,71175,0,2,51300,200,1,0,0,71175,2013
002694.SZ,2022.01.10,09:15:00.750,XSHE,StockType,71199,0,2,72200,900,1,0,0,71199,2013
002694.SZ,2022.01.10,09:15:00.760,XSHE,StockType,71242,0,2,72200,1500,1,0,0,71242,2013
002694.SZ,2022.01.10,09:15:00.760,XSHE,StockType,71261,0,2,72200,1000,1,0,0,71261,2013
002694.SZ,2022.01.10,09:15:00.760,XSHE,StockType,71267,0,2,72200,38500,1,0,0,71267,2013
300459.SZ,2022.01.10,09:15:00.760,XSHE,StockType,71268,0,2,62400,20000,2,0,0,71268,2013
000587.SZ,2022.01.10,09:15:00.760,XSHE,StockType,71359,0,2,17400,50000,1,0,0,71359,2013
002694.SZ,2022.01.10,09:15:00.760,XSHE,StockType,71410,0,2,68200,54000,1,0,0,71410,2013
002694.SZ,2022.01.10,09:15:00.760,XSHE,StockType,71411,0,2,67600,54000,1,0,0,71411,2013
300459.SZ,2022.01.10,09:15:00.760,XSHE,StockType,71430,0,2,52600,1000,1,0,0,71430,2013
300459.SZ,2022.01.10,09:15:00.760,XSHE,StockType,71431,0,2,51500,1000,1,0,0,71431,2013
300459.SZ,2022.01.10,09:15:00.760,XSHE,StockType,71432,0,2,54900,1000,2,0,0,71432,2013
300459.SZ,2022.01.10,09:15:00.760,XSHE,StockType,71433,0,2,55900,1000,2,0,0,71433,2013
000683.SZ,2022.01.10,09:15:00.760,XSHE,StockType,71569,0,2,87900,1500,2,0,0,71569,2013
000683.SZ,2022.01.10,09:15:00.760,XSHE,StockType,71571,0,2,89600,1500,2,0,0,71571,2013
000683.SZ,2022.01.10,09:15:00.760,XSHE,StockType,71617,0,2,84700,12000,1,0,0,71617,2013
301035.SZ,2022.01.10,09:15:00.760,XSHE,StockType,71763,0,2,666600,300,2,0,0,71763,2013
000683.SZ,2022.01.10,09:15:00.760,XSHE,StockType,71811,0,2,89800,3400,2,0,0,71811,2013
002694.SZ,2022.01.10,09:15:00.760,XSHE,StockType,71830,0,2,65600,300,1,0,0,71830,2013
000683.SZ,2022.01.10,09:15:00.770,XSHE,StockType,71958,0,2,85000,500,2,0,0,71958,2013
000683.SZ,2022.01.10,09:15:00.770,XSHE,StockType,72099,0,2,82500,5000,1,0,0,72099,2013
300459.SZ,2022.01.10,09:15:00.770,XSHE,StockType,72113,0,2,55000,30300,2,0,0,72113,2013
000683.SZ,2022.01.10,09:15:00.770,XSHE,StockType,72115,0,2,81800,3700,1,0,0,72115,2013
002694.SZ,2022.01.10,09:15:00.770,XSHE,StockType,72130,0,2,72200,1400,1,0,0,72130,2013
301035.SZ,2022.01.10,09:15:00.770,XSHE,StockType,72149,0,2,720500,3000,1,0,0,72149,2013
002694.SZ,2022.01.10,09:15:00.770,XSHE,StockType,72167,1,1,0,1400,1,72130,0,72167,2013
300459.SZ,2022.01.10,09:15:00.770,XSHE,StockType,72193,0,2,60000,100,2,0,0,72193,2013
301035.SZ,2022.01.10,09:15:00.770,XSHE,StockType,72262,0,2,680000,400,2,0,0,72262,2013
002694.SZ,2022.01.10,09:15:00.770,XSHE,StockType,72269,0,2,72200,1000,1,0,0,72269,2013
002694.SZ,2022.01.10,09:15:00.770,XSHE,StockType,72287,0,2,71600,3600,1,0,0,72287,2013
000683.SZ,2022.01.10,09:15:00.770,XSHE,StockType,72305,0,2,93200,200,2,0,0,72305,2013
000683.SZ,2022.01.10,09:15:00.770,XSHE,StockType,72327,0,2,93000,1100,2,0,0,72327,2013
000683.SZ,2022.01.10,09:15:00.770,XSHE,StockType,72338,0,2,91100,1300,2,0,0,72338,2013
300057.SZ,2022.01.10,09:15:00.770,XSHE,StockType,72406,0,2,94900,700,2,0,0,72406,2013
300459.SZ,2022.01.10,09:15:00.770,XSHE,StockType,72440,0,2,50800,4200,1,0,0,72440,2013
000683.SZ,2022.01.10,09:15:00.780,XSHE,StockType,72479,0,2,82000,19200,1,0,0,72479,2013
000587.SZ,2022.01.10,09:15:00.780,XSHE,StockType,72488,0,2,15800,10000,1,0,0,72488,2013
002694.SZ,2022.01.10,09:15:00.780,XSHE,StockType,72503,0,2,72100,5000,1,0,0,72503,2013
000683.SZ,2022.01.10,09:15:00.780,XSHE,StockType,72507,0,2,93200,500,2,0,0,72507,2013
000683.SZ,2022.01.10,09:15:00.780,XSHE,StockType,72509,0,2,91800,200,2,0,0,72509,2013
300459.SZ,2022.01.10,09:15:00.780,XSHE,StockType,72622,0,2,56600,1000,2,0,0,72622,2013
000683.SZ,2022.01.10,09:15:00.780,XSHE,StockType,72672,0,2,93200,5000,2,0,0,72672,2013
002694.SZ,2022.01.10,09:15:00.780,XSHE,StockType,72681,0,2,72200,1100,1,0,0,72681,2013
000683.SZ,2022.01.10,09:15:00.780,XSHE,StockType,72744,0,2,92600,1080,2,0,0,72744,2013
300459.SZ,2022.01.10,09:15:00.780,XSHE,StockType,72838,0,2,61000,1300,2,0,0,72838,2013
000683.SZ,2022.01.10,09:15:00.780,XSHE,StockType,72917,0,2,93200,5200,2,0,0,72917,2013
002694.SZ,2022.01.10,09:15:00.780,XSHE,StockType,72989,0,2,65600,200,1,0,0,72989,2013
000683.SZ,2022.01.10,09:15:00.790,XSHE,StockType,73091,0,2,76500,3600,1,0,0,73091,2013
000587.SZ,2022.01.10,09:15:00.790,XSHE,StockType,73155,0,2,17400,100,1,0,0,73155,2013
002694.SZ,2022.01.10,09:15:00.790,XSHE,StockType,73213,0,2,72200,100,1,0,0,73213,2013
300459.SZ,2022.01.10,09:15:00.790,XSHE,StockType,73234,0,2,54600,9500,2,0,0,73234,2013
002822.SZ,2022.01.10,09:15:00.790,XSHE,StockType,73261,0,2,67100,200,2,0,0,73261,2013
000683.SZ,2022.01.10,09:15:00.790,XSHE,StockType,73265,0,2,78000,2000,1,0,0,73265,2013
000683.SZ,2022.01.10,09:15:00.790,XSHE,StockType,73284,0,2,80600,5000,1,0,0,73284,2013
300459.SZ,2022.01.10,09:15:00.790,XSHE,StockType,73355,0,2,57700,600,2,0,0,73355,2013
000683.SZ,2022.01.10,09:15:00.790,XSHE,StockType,73379,0,2,87600,300,2,0,0,73379,2013
002694.SZ,2022.01.10,09:15:00.790,XSHE,StockType,73431,0,2,72200,800,1,0,0,73431,2013
300459.SZ,2022.01.10,09:15:00.790,XSHE,StockType,73460,0,2,62000,4200,2,0,0,73460,2013
000587.SZ,2022.01.10,09:15:00.790,XSHE,StockType,73549,0,2,17400,300000,1,0,0,73549,2013
002694.SZ,2022.01.10,09:15:00.790,XSHE,StockType,73554,0,2,72200,100,1,0,0,73554,2013
